ObjectID,Category,Era,Set,Country of Origin,Attachment Feature,Firearm Action,Firearm Feed Option,Firing Modes,Firearm Mounts,Attachment Mount,Round Power,Size,Melee Handedness,Melee Style,Powerup Type,Thrown Damage Type,Thrown Type
Stoner63LMG,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,FullAuto,,None,FullPower,Bulky,None,None,None,None,None
SustenanceAR3,Firearm,Futuristic,SciFiFictional,UnitedStatesOfAmerica,None,Automatic,BoxMag,FullAuto,,None,Exotic,Bulky,None,None,None,None,None
UltimaxMark3,Firearm,PostWar,Real,UnitedKingdom,None,Automatic,BoxMag,FullAuto,Muzzle,None,FullPower,Bulky,None,None,None,None,None
ChinaLake,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,PumpAction,InternalMag,SingleFire,,None,Ordnance,FullSize,None,None,None,None,None
H69A1,Firearm,Modern,Real,WestGermany,None,BreakAction,BreachLoad,SingleFire,,None,Ordnance,Carbine,None,None,Health,None,None
JunkyardFlameThrower,Firearm,Modern,GroundedFictional,UnitedStatesOfAmerica,None,Automatic,InternalMag,FullAuto,Picatinny,None,Fire,Bulky,None,None,Health,None,None
Kolibri9001,Firearm,Futuristic,Meme,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle,None,Ordnance,Oversize,None,None,Health,None,None
M1A1Bazooka,Firearm,WW2,Real,UnitedStatesOfAmerica,None,OpenBreach,BreachLoad,SingleFire,,None,Ordnance,Oversize,None,None,None,None,None
M224Mortar,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,PumpAction,InternalMag,SingleFire,,None,Ordnance,FullSize,None,None,None,None,None
M320GrenadeLauncher,Firearm,Modern,Real,FederalRepublicOfGermany,None,BreakAction,BreachLoad,SingleFire,,None,Ordnance,Carbine,None,None,Health,None,None
M72A7,Firearm,Modern,Real,UnitedStatesOfAmerica,None,OpenBreach,None,SingleFire,Picatinny,None,Ordnance,FullSize,None,None,None,None,None
M79GrenadeLauncher,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,BreakAction,BreachLoad,SingleFire,,None,Ordnance,FullSize,None,None,Health,None,None
MGLGrenadeLauncher,Firearm,Modern,Real,RepublicOfSouthAfrica,None,Revolver,BreachLoad,SemiAuto,Muzzle+Picatinny,None,Ordnance,FullSize,None,None,Health,None,None
PanzerSchreck54,Firearm,WW2,Real,GermanReich,None,OpenBreach,BreachLoad,SingleFire,,None,Ordnance,Oversize,None,None,Health,None,None
PotatoGun,Firearm,Modern,GroundedFictional,UnitedStatesOfAmerica,None,OpenBreach,BreachLoad,SingleFire,,None,Exotic,Bulky,None,None,None,None,None
RemoteMissileLauncher,Firearm,Modern,SciFiFictional,UnitedStatesOfAmerica,None,OpenBreach,InternalMag,SingleFire,,None,Ordnance,Oversize,None,None,None,None,None
RG6,Firearm,Modern,Real,RussianFederation,None,BreakAction,BreachLoad,SingleFire,,None,Ordnance,Carbine,None,None,None,None,None
RGM40_Kastet,Firearm,Modern,Real,RussianFederation,None,OpenBreach,BreachLoad,SingleFire,,None,Ordnance,Carbine,None,None,Health,None,None
RPG7,Firearm,PostWar,Real,UnionOfSovietSocialistRepublics,None,OpenBreach,BreachLoad,SingleFire,Russian,None,Ordnance,Oversize,None,None,Health,None,None
Stinger,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Preloaded,InternalMag,SingleFire,,None,Ordnance,Oversize,None,None,Health,None,None
SturmPistole,Firearm,WW2,Real,GermanReich,None,OpenBreach,BreachLoad,SingleFire,,None,Ordnance,Carbine,None,None,Health,None,None
nrgill28.RemoteDroneController,Toy,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
nrgill28.RemoteDrone,Toy,Modern,Real,None,None,None,,,,None,None,Bulky,None,None,Health,None,None
aa12drum30rndslugs.sirpotatos,Magazine,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
m249beltbox100rnd.sirpotatos,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
m249beltbox150rnd.sirpotatos,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
m249beltbox75rnd.sirpotatos,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
mac10mag16rnd.sirpotatos,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
mk12mag10rndslugs.sirpotatos,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
bombernade.sirpotatos,Explosive,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_bomber_abdo.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_bomber_head.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_bomber_legs.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_bomber_vest.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_head_brown.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_head_gray.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_head_green.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
whitemask_mask.sirpotatos,Uncategorized,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
deployableshield.sirpotatos,Tool,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
deployableshieldspawnlock.sirpotatos,Tool,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
thecaber.sirpotatos,MeleeWeapon,Modern,GroundedFictional,None,None,None,,,,None,None,None,None,None,None,None,None
ftw.ammo.airburst762,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.gun.airburstAK2,Firearm,Futuristic,GroundedFictional,UnitedStatesOfAmerica,None,Automatic,,,Muzzle+Bespoke,None,Intermediate,FullSize,None,None,Health,None,None
ftw.gun.airburstAK,Firearm,Futuristic,GroundedFictional,UnitedStatesOfAmerica,None,Automatic,,,Muzzle+Bespoke,None,Intermediate,FullSize,None,None,Health,None,None
ftw.attachment.airburst2,Attachment,Futuristic,GroundedFictional,UnitedStatesOfAmerica,Laser,Automatic,,,,Bespoke,Intermediate,FullSize,None,None,Health,None,None
ftw.attachment.airburst,Attachment,Futuristic,GroundedFictional,UnitedStatesOfAmerica,Laser,Automatic,,,,Bespoke,Intermediate,FullSize,None,None,Health,None,None
ftw.mag.AirburstDualMags,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.mag.AirburstDualMag,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.sightbase.aaaaaaaaaaaaaaaaaaaaaaaaas,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.sightbase.aaaaaaaaaaaaaaaaaaaaaaaaasadadad,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.50Beo.CAN,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.50Beo.FMJ,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.50Beo.JHP,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.50Beo.SLAP,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
GunAN94,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,Burst+FullAuto,Russian+Muzzle+Picatinny,Picatinny,FullPower,FullSize,None,None,Health,None,None
MagAN94,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.Mag.50BeoAK,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.Gun.AK50L,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Russian+Muzzle,None,FullPower,None,None,None,Health,None,None
FTW.Swagk,Firearm,Modern,Real,RussianFederation,None,Automatic,BoxMag,SemiAuto,Russian+Bespoke+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
GunB10,Firearm,Modern,Real,None,None,Automatic,InternalMag,SemiAuto,Muzzle+Stock,None,Pistol,Pistol,None,None,Health,None,None
MagBren10,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
GunBren45,Firearm,Modern,Real,None,None,None,,,,None,None,Pocket,None,None,Health,None,None
MagBren45,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Cursed10,Firearm,Modern,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Stock,None,Pistol,Pistol,None,None,Health,None,None
FTW.50BMGFAKE.SLAP,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTW.50BMG.SLAP,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Gun.FTW.BFG50,Firearm,Modern,Real,UnitedStatesOfAmerica,None,BoltAction,,SingleFire,Picatinny+Muzzle,None,AntiMaterial,FullSize,None,None,Health,None,None
FTWAR50,Firearm,Modern,Real,Fictional,None,BoltAction,BoxMag,SemiAuto,Picatinny+Stock,None,AntiMaterial,FullSize,None,None,Health,None,None
FTWMAGAR50,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTWModlu50Gun,Firearm,Modern,Real,None,None,BoltAction,BoxMag,SemiAuto,Picatinny+Muzzle+Stock,None,AntiMaterial,FullSize,None,None,Health,None,None
ftw.mag.magpart2,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.gun.DSR50,Firearm,Modern,Real,None,None,BoltAction,BoxMag,SemiAuto,Picatinny+Muzzle,None,AntiMaterial,Compact,None,None,Health,None,None
ftw.mag.magDSR,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.mag.magpart1,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FtwGunEvoCarbineCiviBlk,Firearm,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FtwGunEvoCarbineCivi,Firearm,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FtwGunEvoCarbineBlk,Firearm,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FtwGunEvoCarbine,Firearm,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FtwGunEvo40magBlk,Magazine,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FtwGunEvo40mag,Magazine,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto+Burst+FullAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FTWmagorigin1212,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
FTWmagorigin1225,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
FTWmagorigin128,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
FTWgunorigin12a,Firearm,Modern,Real,None,None,Automatic,BoxMag,FullAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
FTWgunorigin12am,Firearm,Modern,Real,None,None,Automatic,BoxMag,FullAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
FTWgunorigin12,Firearm,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
FTWgunorigin12M,Firearm,Modern,Real,None,None,Automatic,BoxMag,FullAuto,Picatinny+Muzzle+Stock,None,Shotgun,FullSize,None,None,Health,None,None
ftwgrenadegrzmot,Explosive,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FalseAttachment124152,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FalseAttachment15234523,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTWgunPR15,Firearm,Modern,Real,CzechRepublic,None,Automatic,BoxMag,SemiAuto,Muzzle+Stock+Picatinny,None,Pistol,Pistol,None,None,Health,None,None
FTWMagPR15,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.melee.cultist,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tactical,Health,None,None
ftw.melee.kiba,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tactical,Health,None,None
ftw.melee.miller,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tactical,Health,None,None
ftw.melee.mpl50,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tactical,Health,None,None
ftw.melee.sp8,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tactical,Health,None,None
ftw.melee.taiga,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tactical,Health,None,None
ftw.firearm.magfed870dupe,Firearm,Modern,Real,UnitedStatesOfAmerica,None,PumpAction,BoxMag,SingleFire,Picatinny+Muzzle+Bespoke,None,Shotgun,Compact,None,None,Health,None,None
ftw.firearm.magfed870modludupe,Firearm,Modern,Real,UnitedStatesOfAmerica,None,PumpAction,BoxMag,SingleFire,Picatinny+Muzzle+Bespoke,None,Shotgun,Compact,None,None,Health,None,None
ftw.mag.87020,Magazine,Modern,Real,UnitedStatesOfAmerica,None,PumpAction,,,,None,Shotgun,Compact,None,None,Health,None,None
ftw.firearm.magfed870,Firearm,Modern,Real,UnitedStatesOfAmerica,None,PumpAction,BoxMag,SingleFire,Picatinny+Muzzle+Bespoke,None,Shotgun,Compact,None,None,Health,None,None
ftw.firearm.magfed870modlu,Firearm,Modern,Real,UnitedStatesOfAmerica,None,PumpAction,BoxMag,SingleFire,Picatinny+Muzzle+Bespoke,None,Shotgun,Compact,None,None,Health,None,None
ftw.ammo.23Barricade,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.ammo.23Buck,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.ammo.23Smoke,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.ammo.23Star,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
buckprefab2375,Cartridge,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ftw.gun.ks23,Firearm,PostWar,Real,RussianFederation,None,PumpAction,InternalMag,SingleFire,Picatinny+Muzzle,None,Shotgun,Carbine,None,None,Health,None,None
ftw.gun.ks23L,Firearm,PostWar,Real,RussianFederation,None,PumpAction,InternalMag,SingleFire,Picatinny+Muzzle,None,Shotgun,FullSize,None,None,Health,None,None
ftw.gun.ks23SDupe,Firearm,PostWar,Real,RussianFederation,None,PumpAction,InternalMag,SingleFire,Picatinny+Muzzle+Stock,None,Shotgun,Compact,None,None,Health,None,None
ftw.gun.ks23S,Firearm,PostWar,Real,RussianFederation,None,PumpAction,InternalMag,SingleFire,Picatinny+Muzzle+Stock,None,Shotgun,Compact,None,None,Health,None,None
ftw.gun.ks23SLDupe,Firearm,PostWar,Real,RussianFederation,None,PumpAction,InternalMag,SingleFire,Picatinny+Muzzle+Stock,None,Shotgun,Compact,None,None,Health,None,None
ftw.gun.ks23SL,Firearm,PostWar,Real,RussianFederation,None,PumpAction,InternalMag,SingleFire,Picatinny+Muzzle+Stock,None,Shotgun,Compact,None,None,Health,None,None
ftw.attachment.ks23stock,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
Gun.ftw.DeagleMagExt2,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
Gun.ftw.DeagleMagExt3,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
Gun.ftw.DeagleMagExt,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
Gun.ftw.DeagleMag,Magazine,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
Gun.ftw.LooooooooongDeag,Firearm,Modern,Real,None,None,Automatic,BoxMag,SemiAuto,Picatinny+Muzzle,None,Pistol,Carbine,None,None,Health,None,None
FTWGun57banshee,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWmag75banshee,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTWmag65gmag,Magazine,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
FTWAttachCQRAKStock,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
FTWAttachARSightRail,Attachment,None,Real,None,Adapter,None,,,,Bespoke,None,None,None,None,Health,None,None
FTWAttachUnderFolder,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
FTWBadgeArpy,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeBlank,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeDet,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeFTW,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeJedit,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeLucoa,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeMeat,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeMln,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgePutter,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeSnek,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWBadgeTaters,Attachment,None,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWAttachBCMStop,Attachment,None,Real,None,Grip,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWAttachBCMStopTan,Attachment,None,Real,None,Grip,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWAttachCARLight,Attachment,None,Real,None,Illumination,None,,,,Bespoke,None,None,None,None,Health,None,None
FTWAttachCARPIC,Attachment,None,Real,None,Adapter,None,,,,Bespoke,None,None,None,None,Health,None,None
FTWAttachCARStock,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
FTWGunCK27BB,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27B,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27CARSBB,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27CARSB,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27CARSFDE,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27CARS,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27CARSOD,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27FDE,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWGunCK27OD,Firearm,Modern,Real,None,Grip,Automatic,BoxMag,SemiAuto+FullAuto,Stock+Picatinny+Bespoke+Stock,None,Intermediate,FullSize,None,None,Health,None,None
FTWAttachCQRFDE,Attachment,None,Real,None,Grip,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWAttachCQROD,Attachment,None,Real,None,Grip,None,,,,Picatinny,None,None,None,None,Health,None,None
FTWAttachCQRSlingFDE,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
FTWAttachCQRSling,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
FTWAttachCQRSlingOD,Attachment,None,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
